Index,A_S2,A_S2_conf,CQY_S2,CQY_S2_conf,CUE_24_S2,CUE_24_S2_conf,ALPHA_S2,ALPHA_S2_conf,BETA_S2,BETA_S2_conf,DCG_S2,DCG_S2_conf,CGR_S2,CGR_S2_conf,TCB_S2,TCB_S2_conf,TEB_S2,TEB_S2_conf,VP_SAT_S2,VP_SAT_S2_conf,VP_AIR_S2,VP_AIR_S2_conf,VPD_S2,VPD_S2_conf,P_GROSS_S2,P_GROSS_S2_conf,P_NET_S2,P_NET_S2_conf,g_S_S2,g_S_S2_conf,g_A_S2,g_A_S2_conf,g_C_S2,g_C_S2_conf,DTR_S2,DTR_S2_conf
TEMPxTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEMPxRH,0.29627560074558157,0.46291019971799835,0.30081917576331396,0.43103749337773545,0.3412039532794249,0.5380863556395883,0.22285792981114433,0.40898456713136405,0.6705811708758225,0.46952678862404423,0.23950845901059756,0.4605557067109648,0.2395621670356908,0.4946302998163366,-0.06986021158277039,0.5817380649750933,0.09369031277970966,0.4385673787748107,0.026947438486214503,0.5141051494182411,-0.03651562774676542,0.5237555724659502,0.013141226743522028,0.12484690244471437,-0.015145459252845328,0.44700410028059906,0.27350561622098774,0.3933494825257047,0.5067648914173524,0.4932081130993015,,,0.22834395491887421,0.28147124078988073,0.0476299160148545,0.10517395597868959
TEMPxCO2,0.2785281851567215,0.415632455984396,0.3129709358423046,0.4092664755813155,0.3412039532794249,0.4187507758627585,0.18264035220757835,0.3794077112910404,0.5983212133741828,0.6092957181631867,0.22086034041220845,0.3898206496314066,0.2208872227511527,0.32645406985628456,0.10370235818728299,0.42819372075949497,0.18096066746759537,0.3893932135952332,0.026947438486214503,0.5141051494182411,0.13683528491381675,0.4957260193614578,0.025379471796541552,0.09591926740704144,0.14035938310694498,0.4936163192009043,0.1704629611101014,0.3000959848708212,0.22276954547165256,0.35267453530152637,,,0.08065636705734011,0.31125184547854284,0.023624518090564057,0.09713366528443934
TEMPxPPFD,-0.10943710640194085,0.594101248563778,-0.06369385340143485,0.46690293343181716,-0.04521114106019762,0.5747553975529145,-0.17420003348745558,0.46854547318566087,0.30079127540433687,0.47545930786964763,0.011191171544516876,0.2800953145407646,0.011198169318706597,0.29417236338324204,-0.31077529374301893,0.5501659789683444,-0.19024575709329636,0.5374529356813852,0.026947438486214503,0.5141051494182411,-0.34150944237644504,0.5487285820161385,0.025379471796541556,0.09591926740704146,-0.3316657865434405,0.518980688873968,-0.09160228950046762,0.34398861599947167,-0.0026020404885953585,0.33192425195086006,,,-0.037072381378971064,0.27152010905560464,0.018973177483374237,0.09774642384646162
TEMPxH,0.09845131905323083,0.5514178086414915,0.12322317860243573,0.4935260819572427,0.14799640610961362,0.5645371508624587,0.042376671669559066,0.40277350929599304,0.42483178492014784,0.50041675496574,0.17463358029255116,0.49088142319303774,0.1746799808245259,0.46001261708653546,0.1385807493118979,0.5220839137727247,-0.06691133460967083,0.50066386552319,0.026947438486214503,0.5141051494182411,-0.06514985859042818,0.39269728823375843,0.025379471796541556,0.09591926740704144,-0.13054007774242474,0.47653009779878563,0.22081244223817792,0.3564172597356409,0.25575421296375306,0.3999297786787279,,,0.06873886392292436,0.2834815710346054,0.048509340604991125,0.11130732925966867
TEMPxSTRU,0.31320632846885466,0.46568952206555286,0.3194942981540014,0.47231175179756,0.3412039532794249,0.565071924930474,0.24380368836786945,0.4169217911732446,0.4410997358400016,0.5242116424139661,0.25656241070827335,0.47981422259039785,0.25662624001900014,0.506876308825735,0.14935563820336056,0.40324653741833566,0.221417782943225,0.44415054695789796,0.026947438486214503,0.5141051494182411,0.39183927174118777,0.4353594240713939,0.025379471796541538,0.09591926740704144,0.3265287905980693,0.48808606576746516,0.39395928834685523,0.3892659440084306,0.4810761378147808,0.47861433781760215,,,0.20844857358961663,0.2978893442412165,0.026497289620928524,0.10300851432890988
RHxTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHxRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHxCO2,0.1463602391456497,0.43767052396246503,0.09911204474703839,0.40242738201375694,0.1027852650494159,0.4216196167460415,0.21345542892853647,0.39486938767724905,0.0725026715058466,0.344954526972048,0.16733451253796494,0.3379763682580875,0.16735314902067708,0.3346680056027406,0.22302577898873938,0.5999385928292095,0.05059812215270065,0.4600030177086057,0.0,0.0,0.058140462828815825,0.5034784479044654,0.04703515189175995,0.4160211264962532,0.009988692603193752,0.4423327956065036,0.22700960608671938,0.34481380025857056,0.21816035538965733,0.3816013770405207,,,0.13589507706953305,0.30833765533174806,-0.015312745807369266,0.29939967641163173
RHxPPFD,-0.005262000735164307,0.465391747857224,0.032672091425493655,0.4789735068457209,0.03838274932614558,0.457392871879835,-0.04008911972157375,0.3419049565816076,0.2539767446532338,0.3911085358975423,-0.034167219962090434,0.2597081036992911,-0.03413697288618872,0.2619016332686926,-0.44142828971291814,0.608435582169344,0.05986637259123362,0.44103308116575574,0.0,0.0,-0.11001541560115956,0.6374668246539625,0.04703515189175993,0.4160211264962533,-0.09507170459664996,0.547024751500734,0.011885414683423745,0.4312636503998731,0.11918109333516452,0.38332752176527385,,,-0.015549425634181269,0.35384006674579316,-0.02067328028988811,0.31284624158037294
RHxH,0.2957108659483209,0.43113558823011905,0.22627533242352574,0.4028324981044351,0.2315902964959568,0.45307284243969437,0.39459120639256295,0.40473991517599117,0.16869498755845871,0.34449724809936605,0.22313195320478219,0.4634706455384417,0.22317298527177365,0.4791688961536135,-0.03909287933350142,0.550781558589582,0.10074877425005302,0.44529853233443756,0.0,0.0,-0.09541547064183258,0.5748428969006829,0.047035151891759934,0.4160211264962533,-0.1078964137826457,0.4812052625169705,0.37199321926640594,0.3865682777534537,0.56844387944957,0.5130544063667004,,,0.388099471764557,0.34546230094831465,-0.032757694015583594,0.38119376246211206
RHxSTRU,0.25254279243329875,0.44428941952884876,0.21931939521499244,0.4278203080619908,0.2315902964959568,0.5192528097519797,0.3025231546547249,0.47031800944783425,0.3225222388620743,0.3690823950360332,0.18195052821096325,0.4897067115759658,0.18199477402716532,0.47009316746773366,0.09082938832670731,0.4203795518887513,0.12335683241632134,0.47169573705799234,0.0,0.0,0.2576414526355513,0.4702659802800953,0.04703515189176,0.4160211264962533,0.15769113901386977,0.4137232695256741,0.3754554129481683,0.35592727826350273,0.5740347412473691,0.4562777937163127,,,0.3854972013919207,0.3459942236254794,0.017404994081248692,0.3083840914589217
CO2xTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2xRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2xCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2xPPFD,0.028399848338592076,0.4984772264844174,0.001331574763583171,0.47302517033034974,-0.001365678346810395,0.4340191252174405,0.15956437452605465,0.4066403019519437,0.15495837664737333,0.6204358662859988,0.06397221767029826,0.33134305083566634,0.06398911881062741,0.303339303000526,-0.09588206465662508,0.4600404295953009,0.005731864681211174,0.42433188509833963,0.0,0.0,-0.08431994920672822,0.4361951537758888,-1.256029293533316e-16,2.2746715354125093e-16,-0.07776911579313178,0.4671249048404908,0.0997118998373015,0.42495811213897305,0.13899261814035102,0.490999333705277,,,-0.13901188205415724,0.42022063935456216,0.019031149380627325,0.052576371867289036
CO2xH,0.15579305007799427,0.4379651487847364,0.11720881361783039,0.41567276907305867,0.12743935309973037,0.4437563891107672,0.2181485435530529,0.3920014739260506,0.1812856183186967,0.5778628371514144,0.10842018897352063,0.2905943444413671,0.10844804931128943,0.3105064051591057,0.24539075411062336,0.49266144195100675,0.03026782566202408,0.47366962467548157,0.0,0.0,0.1284989138360299,0.48352563632445006,-1.2537219982666362e-16,2.2757606141863786e-16,0.039340959044005974,0.5362824993262759,0.2376120238615637,0.3285383355313203,0.18364439707595231,0.4139157805367038,,,0.05035095958401149,0.36510664318804475,-0.00437426275244257,0.0641446332186632
CO2xSTRU,0.19102463418502502,0.38695526678547393,0.2419523599691338,0.34364524049099476,0.2562443845462713,0.40908673971073395,0.12009024220787215,0.3413746916788489,0.4890645750032863,0.6683281917840675,0.039783326175405684,0.33606843170306094,0.03981157011099166,0.29374158735814815,0.33903228454150147,0.45353446452711255,0.11730764289564119,0.3566576144447008,0.0,0.0,0.1920013184630298,0.5057171634267629,-1.243559485766287e-16,2.278560637449793e-16,0.09820722860645936,0.44610755339073066,0.18821891216959163,0.32729591246540013,0.21291417817373723,0.42131350645257315,,,-0.02501845540444847,0.3507520047251921,0.022427239445834576,0.05379368727549899
PPFDxTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPFDxRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPFDxCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPFDxPPFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPFDxH,-0.19911928187369232,0.4914112185216509,-0.18368189988595804,0.4079518456480175,-0.16991913746630732,0.46523644890450616,-0.12562584736659232,0.4192845155164925,0.3343969479715939,0.5454411212207679,0.05206381524713116,0.6697643451037837,0.052058063876042726,0.616911616465555,-0.16440372460189473,0.4309499613008327,-0.15919080282319997,0.3928313097659444,0.0,0.0,-0.22537361822255148,0.5815540739570275,-1.0288567455476304e-17,2.7749844943622873e-16,-0.2842746371944414,0.5326629490809908,0.046753571374796014,0.5315730462939662,0.10445124397399042,0.30694089193742036,,,-0.026074231954383034,0.25176522672740853,-0.013415490411501252,0.05358509702618048
PPFDxSTRU,-0.22720484806623265,0.3924268015261191,-0.17813226005115573,0.4177449779321593,-0.16991913746630735,0.4999621735644992,-0.20829476844837627,0.3912502630728236,0.289756727621965,0.4452380054850199,-0.14949387915775386,0.2750354378780027,-0.149514651447809,0.2679864509374566,-0.14016205931056602,0.44001320664305354,-0.33466593328189864,0.43935682739343934,0.0,0.0,-0.20695311522150006,0.5069332011785641,-9.272316205441367e-18,2.77481149395632e-16,-0.38102073309341206,0.48250123186732763,-0.14097386495967296,0.3285323851895548,-0.07494623550030927,0.41452736338778734,,,-0.12145719434986443,0.40194753480272694,-0.015490380781886633,0.06517750656163238
HxTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HxRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HxCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HxPPFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HxH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HxSTRU,0.35828939842725155,0.4751112883891575,0.38033003375132324,0.41445014627435006,0.40833782569631616,0.5016617455369289,0.21491665127952278,0.4191033135784153,0.47679449400519425,0.4710169970977614,0.22627082650505065,0.4566847501191642,0.22628295840831686,0.44687899891679617,0.22846802246466147,0.42003748318735323,0.19251697408156263,0.5148123933214414,0.0,0.0,0.0018543048793032701,0.4972729067780738,-1.9261153375912032e-17,4.6057572241474175e-16,0.008760710993892001,0.51926258803048,0.14185970192638198,0.39062957261802944,0.44757833876600484,0.4227628169682111,,,0.2132422508571444,0.30724960876930113,0.04702598628077538,0.3392349273971988
STRUxTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRUxRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRUxCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRUxPPFD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRUxH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRUxSTRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
